,Time,House,School,Health_center,Church,Water_pump,Class_name
4278,20130628:0607,0.436,0.15,0.46,0.5,0.71,1
4279,20130628:0707,0.396,0.3,0.92,0.0,0.86,0
4280,20130628:0807,0.332,0.3,0.92,0.1,1.0,1
4281,20130628:0907,0.341,0.3,1.0,0.1,1.0,1
4282,20130628:1007,0.392,0.3,1.0,0.1,1.0,1
4283,20130628:1107,0.422,0.3,1.0,1.0,0.86,1
4284,20130628:1207,0.547,0.3,1.0,1.0,0.71,1
4285,20130628:1307,0.411,0.3,1.0,1.0,0.71,1
4286,20130628:1407,0.331,0.3,1.0,0.5,0.86,1
4287,20130628:1507,0.314,0.3,1.0,1.0,0.86,1
4288,20130628:1607,0.324,0.3,0.85,1.0,1.0,1
4289,20130628:1707,0.521,0.15,0.31,0.5,1.0,1
4290,20130628:1807,0.975,0.15,0.15,1.0,0.71,1
4291,20130628:1907,0.795,0.15,0.15,1.0,0.57,1
4292,20130628:2007,0.536,0.15,0.15,0.1,0.29,1
4293,20130628:2107,0.381,0.15,0.15,0.1,0.14,1
4294,20130628:2207,0.238,0.15,0.15,0.1,0.14,1
4295,20130628:2307,0.162,0.15,0.15,0.1,0.14,1
4296,20130629:0007,0.087,0.15,0.15,0.1,0.14,1
4297,20130629:0107,0.075,0.15,0.15,0.1,0.14,1
4298,20130629:0207,0.075,0.15,0.15,0.1,0.14,1
4299,20130629:0307,0.075,0.15,0.15,0.1,0.29,1
4300,20130629:0407,0.259,0.15,0.15,0.85,0.43,1
4301,20130629:0507,0.396,0.15,0.15,0.85,0.57,1
4302,20130629:0607,0.436,0.15,0.46,0.5,0.71,1
4303,20130629:0707,0.396,0.3,0.92,0.1,0.86,1
4304,20130629:0807,0.332,0.3,0.92,0.1,1.0,1
4305,20130629:0907,0.341,0.3,1.0,0.1,1.0,1
4306,20130629:1007,0.392,0.3,1.0,0.1,0.0,0
4307,20130629:1107,0.422,0.3,1.0,1.0,0.86,1
4308,20130629:1207,0.547,0.3,1.0,1.0,0.71,1
4309,20130629:1307,0.411,0.3,1.0,1.0,0.71,1
4310,20130629:1407,0.331,0.3,1.0,0.5,0.86,1
4311,20130629:1507,0.314,0.3,1.0,1.0,0.86,1
4312,20130629:1607,0.324,0.3,0.85,1.0,1.0,1
4313,20130629:1707,0.521,0.15,0.31,0.5,1.0,1
4314,20130629:1807,0.975,0.15,0.15,1.0,0.71,1
4315,20130629:1907,0.795,0.15,0.15,1.0,0.57,1
4316,20130629:2007,0.536,0.15,0.15,0.1,0.29,1
4317,20130629:2107,0.381,0.15,0.15,0.1,0.14,1
4318,20130629:2207,0.238,0.15,0.15,0.1,0.14,1
4319,20130629:2307,0.162,0.15,0.15,0.1,0.14,1
4320,20130630:0007,0.087,0.15,0.15,0.1,0.14,1
4321,20130630:0107,0.075,0.15,0.15,0.1,0.14,1
4322,20130630:0207,0.075,0.15,0.15,0.1,0.14,1
4323,20130630:0307,0.075,0.15,0.15,0.1,0.29,1
4324,20130630:0407,0.259,0.15,0.15,0.85,0.43,1
4325,20130630:0507,0.396,0.15,0.15,0.85,0.57,1
4326,20130630:0607,0.436,0.15,0.46,0.5,0.0,0
4327,20130630:0707,0.396,0.3,0.92,0.1,0.86,1
4328,20130630:0807,0.332,0.3,0.92,0.1,1.0,1
4329,20130630:0907,0.341,0.3,1.0,0.1,1.0,1
4330,20130630:1007,0.392,0.3,1.0,0.1,1.0,1
4331,20130630:1107,0.422,0.3,1.0,1.0,0.86,1
4332,20130630:1207,0.547,0.3,1.0,1.0,0.71,1
4333,20130630:1307,0.411,0.3,1.0,1.0,0.71,1
4334,20130630:1407,0.331,0.3,1.0,0.5,0.86,1
4335,20130630:1507,0.314,0.3,1.0,1.0,0.86,1
4336,20130630:1607,0.324,0.3,0.0,1.0,1.0,0
4337,20130630:1707,0.521,0.15,0.31,0.5,1.0,1
4338,20130630:1807,0.975,0.15,0.15,1.0,0.71,1
4339,20130630:1907,0.795,0.15,0.15,1.0,0.57,1
4340,20130630:2007,0.536,0.15,0.15,0.1,0.29,1
4341,20130630:2107,0.381,0.15,0.15,0.1,0.14,1
4342,20130630:2207,0.238,0.15,0.15,0.1,0.14,1
4343,20130630:2307,0.162,0.15,0.15,0.1,0.14,1
4344,20130701:0007,0.089,0.15,0.15,0.1,0.14,1
4345,20130701:0107,0.077,0.15,0.15,0.1,0.14,1
4346,20130701:0207,0.077,0.15,0.15,0.0,0.14,0
4347,20130701:0307,0.077,0.15,0.15,0.1,0.29,1
4348,20130701:0407,0.265,0.15,0.15,0.85,0.43,1
4349,20130701:0507,0.406,0.15,0.15,0.85,0.57,1
4350,20130701:0607,0.447,0.15,0.46,0.5,0.71,1
4351,20130701:0707,0.406,0.3,0.92,0.1,0.86,1
4352,20130701:0807,0.341,0.3,0.92,0.1,1.0,1
4353,20130701:0907,0.349,0.3,1.0,0.1,1.0,1
4354,20130701:1007,0.402,0.3,1.0,0.1,1.0,1
4355,20130701:1107,0.433,0.3,1.0,1.0,0.86,1
4356,20130701:1207,0.561,0.3,1.0,1.0,0.71,1
4357,20130701:1307,0.422,0.3,1.0,1.0,0.71,1
4358,20130701:1407,0.34,0.3,1.0,0.5,0.86,1
4359,20130701:1507,0.322,0.3,1.0,1.0,0.86,1
4360,20130701:1607,0.332,0.3,0.85,1.0,1.0,1
4361,20130701:1707,0.535,0.15,0.31,0.5,1.0,1
4362,20130701:1807,1.0,0.15,0.15,1.0,0.71,1
4363,20130701:1907,0.815,0.15,0.15,1.0,0.57,1
4364,20130701:2007,0.549,0.15,0.15,0.1,0.29,1
4365,20130701:2107,0.39,0.15,0.15,0.1,0.14,1
4366,20130701:2207,0.244,0.15,0.15,0.1,0.14,1
4367,20130701:2307,0.166,0.15,0.15,0.1,0.14,1
4368,20130702:0007,0.089,0.15,0.15,0.1,0.14,1
4369,20130702:0107,0.077,0.15,0.15,0.1,0.14,1
4370,20130702:0207,0.077,0.15,0.15,0.1,0.14,1
4371,20130702:0307,0.077,0.15,0.15,0.1,0.29,1
4372,20130702:0407,0.265,0.15,0.15,0.85,0.43,1
4373,20130702:0507,0.406,0.15,0.15,0.85,0.57,1
4374,20130702:0607,0.447,0.15,0.46,0.5,0.71,1
4375,20130702:0707,0.406,0.3,0.92,0.1,0.86,1
4376,20130702:0807,0.341,0.3,0.92,0.1,1.0,1
4377,20130702:0907,0.349,0.3,1.0,0.1,1.0,1
4378,20130702:1007,0.402,0.3,1.0,0.1,1.0,1
4379,20130702:1107,0.433,0.3,1.0,1.0,0.86,1
4380,20130702:1207,0.561,0.3,1.0,1.0,0.71,1
4381,20130702:1307,0.422,0.3,1.0,1.0,0.71,1
4382,20130702:1407,0.34,0.3,1.0,0.5,0.86,1
4383,20130702:1507,0.322,0.3,1.0,1.0,0.86,1
4384,20130702:1607,0.332,0.3,0.85,1.0,1.0,1
4385,20130702:1707,0.535,0.15,0.31,0.5,1.0,1
4386,20130702:1807,1.0,0.15,0.15,1.0,0.71,1
4387,20130702:1907,0.815,0.15,0.15,1.0,0.57,1
4388,20130702:2007,0.549,0.15,0.15,0.1,0.29,1
4389,20130702:2107,0.39,0.15,0.15,0.1,0.14,1
4390,20130702:2207,0.244,0.15,0.15,0.1,0.14,1
4391,20130702:2307,0.166,0.15,0.15,0.1,0.14,1
4392,20130703:0007,0.089,0.15,0.15,0.1,0.14,1
4393,20130703:0107,0.077,0.15,0.15,0.1,0.14,1
4394,20130703:0207,0.077,0.15,0.15,0.0,0.14,0
4395,20130703:0307,0.077,0.15,0.15,0.1,0.29,1
4396,20130703:0407,0.265,0.15,0.15,0.85,0.43,1
4397,20130703:0507,0.406,0.15,0.15,0.85,0.57,1
4398,20130703:0607,0.447,0.15,0.46,0.5,0.71,1
4399,20130703:0707,0.406,0.3,0.92,0.1,0.86,1
4400,20130703:0807,0.341,0.3,0.92,0.1,1.0,1
4401,20130703:0907,0.349,0.3,1.0,0.1,1.0,1
4402,20130703:1007,0.402,0.3,1.0,0.1,1.0,1
4403,20130703:1107,0.433,0.3,1.0,1.0,0.86,1
4404,20130703:1207,0.561,0.3,1.0,1.0,0.71,1
4405,20130703:1307,0.422,0.0,1.0,1.0,0.71,0
4406,20130703:1407,0.34,0.0,1.0,0.5,0.86,0
4407,20130703:1507,0.322,0.3,1.0,1.0,0.86,1
4408,20130703:1607,0.332,0.3,0.85,1.0,1.0,1
4409,20130703:1707,0.535,0.15,0.31,0.5,1.0,1
4410,20130703:1807,1.0,0.15,0.15,1.0,0.71,1
4411,20130703:1907,0.815,0.15,0.15,1.0,0.57,1
4412,20130703:2007,0.549,0.15,0.15,0.1,0.29,1
4413,20130703:2107,0.39,0.15,0.15,0.0,0.14,0
4414,20130703:2207,0.244,0.15,0.15,0.1,0.14,1
4415,20130703:2307,0.166,0.15,0.15,0.1,0.0,0
4416,20130704:0007,0.089,0.15,0.15,0.1,0.14,1
4417,20130704:0107,0.077,0.15,0.15,0.1,0.14,1
4418,20130704:0207,0.077,0.15,0.15,0.1,0.14,1
4419,20130704:0307,0.077,0.15,0.15,0.1,0.29,1
4420,20130704:0407,0.265,0.15,0.15,0.85,0.43,1
4421,20130704:0507,0.406,0.15,0.15,0.85,0.57,1
4422,20130704:0607,0.447,0.15,0.46,0.5,0.71,1
4423,20130704:0707,0.406,0.3,0.92,0.1,0.86,1
4424,20130704:0807,0.341,0.3,0.92,0.1,1.0,1
4425,20130704:0907,0.349,0.3,1.0,0.1,1.0,1
4426,20130704:1007,0.402,0.3,1.0,0.1,1.0,1
4427,20130704:1107,0.433,0.3,1.0,1.0,0.86,1
4428,20130704:1207,0.561,0.3,1.0,1.0,0.71,1
4429,20130704:1307,0.0,0.3,1.0,1.0,0.71,0
4430,20130704:1407,0.34,0.3,1.0,0.5,0.86,1
4431,20130704:1507,0.322,0.3,1.0,1.0,0.86,1
4432,20130704:1607,0.332,0.3,0.85,1.0,1.0,1
4433,20130704:1707,0.535,0.15,0.31,0.5,1.0,1
4434,20130704:1807,1.0,0.15,0.15,1.0,0.71,1
4435,20130704:1907,0.815,0.15,0.15,1.0,0.57,1
4436,20130704:2007,0.549,0.15,0.15,0.1,0.29,1
4437,20130704:2107,0.39,0.15,0.15,0.1,0.14,1
4438,20130704:2207,0.244,0.15,0.15,0.1,0.14,1
4439,20130704:2307,0.166,0.15,0.15,0.1,0.14,1
4440,20130705:0007,0.089,0.15,0.15,0.1,0.14,1
4441,20130705:0107,0.077,0.15,0.15,0.1,0.14,1
4442,20130705:0207,0.077,0.15,0.15,0.1,0.14,1
4443,20130705:0307,0.077,0.15,0.15,0.1,0.29,1
4444,20130705:0407,0.265,0.15,0.15,0.85,0.43,1
4445,20130705:0507,0.406,0.15,0.15,0.85,0.0,0
4446,20130705:0607,0.447,0.15,0.46,0.5,0.71,1
4447,20130705:0707,0.406,0.3,0.92,0.1,0.86,1
4448,20130705:0807,0.341,0.3,0.92,0.1,1.0,1
4449,20130705:0907,0.349,0.3,1.0,0.1,1.0,1
4450,20130705:1007,0.402,0.3,1.0,0.1,1.0,1
4451,20130705:1107,0.433,0.3,1.0,1.0,0.86,1
4452,20130705:1207,0.561,0.3,1.0,1.0,0.71,1
4453,20130705:1307,0.422,0.3,1.0,1.0,0.71,1
4454,20130705:1407,0.34,0.3,1.0,0.5,0.86,1
4455,20130705:1507,0.322,0.3,1.0,1.0,0.86,1
4456,20130705:1607,0.332,0.3,0.85,1.0,1.0,1
4457,20130705:1707,0.535,0.15,0.31,0.5,1.0,1
4458,20130705:1807,1.0,0.15,0.15,1.0,0.71,1
4459,20130705:1907,0.815,0.15,0.15,1.0,0.57,1
4460,20130705:2007,0.549,0.15,0.15,0.1,0.29,1
4461,20130705:2107,0.39,0.15,0.15,0.1,0.14,1
4462,20130705:2207,0.244,0.15,0.15,0.1,0.14,1
4463,20130705:2307,0.166,0.15,0.15,0.1,0.14,1
4464,20130706:0007,0.089,0.15,0.15,0.1,0.14,1
4465,20130706:0107,0.077,0.15,0.15,0.1,0.14,1
4466,20130706:0207,0.077,0.15,0.15,0.1,0.14,1
4467,20130706:0307,0.077,0.15,0.15,0.1,0.29,1
4468,20130706:0407,0.0,0.15,0.15,0.85,0.43,0
4469,20130706:0507,0.406,0.15,0.15,0.85,0.57,1
4470,20130706:0607,0.447,0.15,0.46,0.5,0.71,1
4471,20130706:0707,0.406,0.3,0.92,0.1,0.86,1
4472,20130706:0807,0.341,0.3,0.92,0.1,1.0,1
4473,20130706:0907,0.349,0.3,1.0,0.1,1.0,1
4474,20130706:1007,0.402,0.3,1.0,0.1,1.0,1
4475,20130706:1107,0.433,0.3,1.0,1.0,0.86,1
4476,20130706:1207,0.561,0.3,1.0,1.0,0.71,1
4477,20130706:1307,0.422,0.3,1.0,1.0,0.0,0
4478,20130706:1407,0.34,0.3,1.0,0.5,0.86,1
4479,20130706:1507,0.322,0.3,1.0,1.0,0.86,1
4480,20130706:1607,0.332,0.3,0.85,1.0,1.0,1
4481,20130706:1707,0.535,0.15,0.31,0.5,1.0,1
4482,20130706:1807,1.0,0.15,0.0,1.0,0.71,0
4483,20130706:1907,0.815,0.15,0.15,1.0,0.57,1
4484,20130706:2007,0.549,0.15,0.15,0.1,0.29,1
4485,20130706:2107,0.39,0.15,0.15,0.1,0.14,1
4486,20130706:2207,0.244,0.15,0.15,0.1,0.14,1
4487,20130706:2307,0.166,0.15,0.15,0.1,0.14,1
4488,20130707:0007,0.089,0.15,0.15,0.1,0.14,1
4489,20130707:0107,0.077,0.15,0.15,0.1,0.14,1
4490,20130707:0207,0.077,0.15,0.15,0.1,0.14,1
4491,20130707:0307,0.077,0.15,0.15,0.1,0.29,1
4492,20130707:0407,0.265,0.15,0.15,0.85,0.43,1
4493,20130707:0507,0.406,0.15,0.15,0.85,0.57,1
4494,20130707:0607,0.447,0.15,0.46,0.5,0.71,1
4495,20130707:0707,0.406,0.3,0.92,0.1,0.86,1
4496,20130707:0807,0.341,0.3,0.92,0.1,1.0,1
4497,20130707:0907,0.349,0.3,1.0,0.1,1.0,1
4498,20130707:1007,0.402,0.3,1.0,0.1,1.0,1
4499,20130707:1107,0.433,0.3,1.0,1.0,0.86,1
4500,20130707:1207,0.561,0.3,1.0,1.0,0.71,1
4501,20130707:1307,0.422,0.3,1.0,1.0,0.71,1
4502,20130707:1407,0.34,0.3,1.0,0.5,0.86,1
4503,20130707:1507,0.322,0.3,1.0,1.0,0.86,1
4504,20130707:1607,0.332,0.3,0.85,1.0,1.0,1
4505,20130707:1707,0.535,0.15,0.31,0.5,1.0,1
4506,20130707:1807,1.0,0.0,0.15,1.0,0.71,0
4507,20130707:1907,0.815,0.15,0.15,1.0,0.57,1
4508,20130707:2007,0.549,0.15,0.15,0.1,0.29,1
4509,20130707:2107,0.39,0.15,0.15,0.1,0.14,1
4510,20130707:2207,0.244,0.15,0.15,0.1,0.14,1
4511,20130707:2307,0.166,0.15,0.15,0.1,0.14,1
4512,20130708:0007,0.089,0.15,0.15,0.1,0.14,1
4513,20130708:0107,0.077,0.15,0.15,0.1,0.14,1
4514,20130708:0207,0.077,0.15,0.15,0.1,0.14,1
4515,20130708:0307,0.077,0.15,0.15,0.1,0.29,1
4516,20130708:0407,0.265,0.15,0.15,0.85,0.43,1
4517,20130708:0507,0.406,0.15,0.15,0.85,0.57,1
4518,20130708:0607,0.447,0.15,0.46,0.5,0.71,1
4519,20130708:0707,0.406,0.3,0.92,0.1,0.86,1
4520,20130708:0807,0.341,0.3,0.92,0.1,1.0,1
4521,20130708:0907,0.349,0.3,1.0,0.1,1.0,1
4522,20130708:1007,0.402,0.3,1.0,0.1,1.0,1
4523,20130708:1107,0.433,0.3,1.0,1.0,0.86,1
4524,20130708:1207,0.561,0.3,1.0,1.0,0.71,1
4525,20130708:1307,0.422,0.3,1.0,1.0,0.71,1
4526,20130708:1407,0.34,0.3,1.0,0.5,0.86,1
4527,20130708:1507,0.0,0.3,1.0,1.0,0.86,0
4528,20130708:1607,0.332,0.3,0.85,1.0,1.0,1
4529,20130708:1707,0.535,0.15,0.31,0.5,1.0,1
4530,20130708:1807,1.0,0.15,0.15,1.0,0.71,1
4531,20130708:1907,0.815,0.15,0.15,1.0,0.57,1
4532,20130708:2007,0.549,0.15,0.15,0.1,0.29,1
4533,20130708:2107,0.39,0.15,0.15,0.1,0.14,1
4534,20130708:2207,0.244,0.15,0.15,0.1,0.14,1
4535,20130708:2307,0.166,0.15,0.15,0.1,0.14,1
4536,20130709:0007,0.089,0.15,0.15,0.1,0.14,1
4537,20130709:0107,0.077,0.15,0.15,0.1,0.14,1
4538,20130709:0207,0.077,0.15,0.15,0.1,0.14,1
4539,20130709:0307,0.077,0.15,0.15,0.1,0.29,1
4540,20130709:0407,0.265,0.15,0.15,0.85,0.43,1
4541,20130709:0507,0.406,0.15,0.15,0.85,0.57,1
4542,20130709:0607,0.447,0.15,0.46,0.5,0.71,1
4543,20130709:0707,0.406,0.3,0.92,0.1,0.86,1
4544,20130709:0807,0.341,0.3,0.92,0.1,1.0,1
4545,20130709:0907,0.349,0.3,1.0,0.1,1.0,1
4546,20130709:1007,0.402,0.3,1.0,0.1,1.0,1
4547,20130709:1107,0.433,0.3,1.0,1.0,0.86,1
4548,20130709:1207,0.561,0.3,1.0,1.0,0.71,1
4549,20130709:1307,0.422,0.3,1.0,1.0,0.71,1
4550,20130709:1407,0.34,0.3,1.0,0.5,0.86,1
4551,20130709:1507,0.322,0.3,1.0,1.0,0.86,1
4552,20130709:1607,0.332,0.3,0.85,1.0,1.0,1
4553,20130709:1707,0.535,0.15,0.31,0.5,1.0,1
4554,20130709:1807,1.0,0.15,0.15,1.0,0.71,1
4555,20130709:1907,0.815,0.15,0.15,1.0,0.57,1
4556,20130709:2007,0.549,0.15,0.15,0.1,0.29,1
4557,20130709:2107,0.39,0.15,0.15,0.0,0.14,0
4558,20130709:2207,0.244,0.15,0.15,0.1,0.14,1
4559,20130709:2307,0.166,0.15,0.15,0.1,0.14,1
4560,20130710:0007,0.089,0.15,0.15,0.1,0.14,1
4561,20130710:0107,0.077,0.15,0.15,0.1,0.14,1
4562,20130710:0207,0.077,0.15,0.15,0.1,0.14,1
4563,20130710:0307,0.077,0.15,0.15,0.1,0.29,1
4564,20130710:0407,0.265,0.15,0.15,0.85,0.43,1
4565,20130710:0507,0.406,0.15,0.15,0.85,0.57,1
4566,20130710:0607,0.447,0.15,0.46,0.5,0.71,1
4567,20130710:0707,0.406,0.0,0.92,0.1,0.86,0
4568,20130710:0807,0.341,0.3,0.92,0.1,1.0,1
4569,20130710:0907,0.349,0.3,1.0,0.1,1.0,1
4570,20130710:1007,0.402,0.3,1.0,0.1,1.0,1
4571,20130710:1107,0.433,0.3,1.0,1.0,0.86,1
4572,20130710:1207,0.561,0.3,1.0,1.0,0.71,1
4573,20130710:1307,0.422,0.3,1.0,1.0,0.71,1
4574,20130710:1407,0.34,0.3,1.0,0.5,0.86,1
4575,20130710:1507,0.322,0.3,1.0,1.0,0.86,1
4576,20130710:1607,0.332,0.3,0.85,1.0,1.0,1
4577,20130710:1707,0.535,0.15,0.31,0.5,1.0,1
4578,20130710:1807,1.0,0.15,0.15,1.0,0.71,1
4579,20130710:1907,0.815,0.15,0.15,1.0,0.57,1
4580,20130710:2007,0.549,0.15,0.15,0.1,0.29,1
4581,20130710:2107,0.39,0.15,0.15,0.1,0.14,1
4582,20130710:2207,0.244,0.15,0.15,0.1,0.14,1
4583,20130710:2307,0.166,0.15,0.15,0.1,0.14,1
4584,20130711:0007,0.089,0.15,0.15,0.1,0.0,0
4585,20130711:0107,0.077,0.15,0.15,0.1,0.14,1
4586,20130711:0207,0.077,0.15,0.15,0.1,0.14,1
4587,20130711:0307,0.077,0.15,0.15,0.1,0.29,1
4588,20130711:0407,0.265,0.15,0.15,0.85,0.43,1
4589,20130711:0507,0.406,0.15,0.15,0.85,0.57,1
4590,20130711:0607,0.447,0.15,0.46,0.5,0.71,1
4591,20130711:0707,0.406,0.3,0.92,0.1,0.86,1
4592,20130711:0807,0.341,0.3,0.92,0.1,1.0,1
4593,20130711:0907,0.349,0.3,1.0,0.1,1.0,1
4594,20130711:1007,0.402,0.3,1.0,0.1,1.0,1
4595,20130711:1107,0.433,0.3,1.0,1.0,0.0,0
4596,20130711:1207,0.561,0.3,1.0,1.0,0.71,1
4597,20130711:1307,0.422,0.3,1.0,1.0,0.71,1
4598,20130711:1407,0.34,0.3,1.0,0.5,0.86,1
4599,20130711:1507,0.322,0.3,1.0,1.0,0.86,1
4600,20130711:1607,0.332,0.3,0.85,1.0,1.0,1
4601,20130711:1707,0.535,0.15,0.31,0.5,1.0,1
4602,20130711:1807,1.0,0.15,0.15,1.0,0.71,1
4603,20130711:1907,0.815,0.15,0.15,1.0,0.57,1
4604,20130711:2007,0.549,0.15,0.15,0.1,0.29,1
4605,20130711:2107,0.39,0.15,0.15,0.1,0.14,1
4606,20130711:2207,0.244,0.15,0.15,0.1,0.14,1
4607,20130711:2307,0.166,0.15,0.15,0.1,0.14,1
4608,20130712:0007,0.089,0.15,0.15,0.1,0.14,1
4609,20130712:0107,0.077,0.15,0.15,0.1,0.14,1
4610,20130712:0207,0.077,0.15,0.15,0.1,0.14,1
4611,20130712:0307,0.077,0.15,0.15,0.1,0.29,1
4612,20130712:0407,0.265,0.15,0.15,0.85,0.43,1
4613,20130712:0507,0.406,0.15,0.15,0.85,0.57,1
4614,20130712:0607,0.447,0.15,0.46,0.5,0.71,1
4615,20130712:0707,0.406,0.3,0.92,0.1,0.86,1
4616,20130712:0807,0.341,0.3,0.92,0.1,1.0,1
4617,20130712:0907,0.349,0.3,1.0,0.1,1.0,1
4618,20130712:1007,0.402,0.0,1.0,0.1,1.0,0
4619,20130712:1107,0.433,0.3,1.0,1.0,0.86,1
4620,20130712:1207,0.561,0.3,1.0,1.0,0.71,1
4621,20130712:1307,0.422,0.3,1.0,1.0,0.0,0
4622,20130712:1407,0.34,0.3,1.0,0.5,0.86,1
4623,20130712:1507,0.322,0.3,1.0,1.0,0.86,1
4624,20130712:1607,0.332,0.3,0.85,1.0,1.0,1
4625,20130712:1707,0.535,0.15,0.31,0.5,1.0,1
4626,20130712:1807,1.0,0.15,0.15,1.0,0.71,1
4627,20130712:1907,0.815,0.15,0.15,1.0,0.57,1
4628,20130712:2007,0.549,0.15,0.15,0.1,0.29,1
4629,20130712:2107,0.39,0.15,0.15,0.1,0.14,1
4630,20130712:2207,0.244,0.15,0.15,0.1,0.14,1
4631,20130712:2307,0.166,0.15,0.15,0.1,0.14,1
4632,20130713:0007,0.089,0.15,0.15,0.1,0.14,1
4633,20130713:0107,0.077,0.15,0.15,0.1,0.14,1
4634,20130713:0207,0.0,0.15,0.15,0.1,0.14,0
4635,20130713:0307,0.077,0.15,0.15,0.1,0.0,0
4636,20130713:0407,0.265,0.15,0.15,0.85,0.43,1
4637,20130713:0507,0.406,0.0,0.15,0.85,0.57,0
4638,20130713:0607,0.447,0.15,0.46,0.5,0.71,1
4639,20130713:0707,0.406,0.3,0.92,0.1,0.86,1
4640,20130713:0807,0.341,0.3,0.92,0.1,1.0,1
4641,20130713:0907,0.349,0.3,1.0,0.1,1.0,1
4642,20130713:1007,0.402,0.3,1.0,0.1,1.0,1
4643,20130713:1107,0.433,0.3,1.0,1.0,0.86,1
4644,20130713:1207,0.561,0.3,1.0,1.0,0.71,1
4645,20130713:1307,0.422,0.3,1.0,1.0,0.71,1
4646,20130713:1407,0.34,0.3,1.0,0.5,0.86,1
4647,20130713:1507,0.322,0.3,1.0,1.0,0.86,1
4648,20130713:1607,0.332,0.3,0.85,1.0,1.0,1
4649,20130713:1707,0.535,0.15,0.31,0.5,1.0,1
4650,20130713:1807,1.0,0.15,0.15,1.0,0.71,1
4651,20130713:1907,0.815,0.15,0.15,1.0,0.57,1
4652,20130713:2007,0.549,0.15,0.15,0.1,0.29,1
4653,20130713:2107,0.39,0.15,0.15,0.1,0.14,1
4654,20130713:2207,0.244,0.15,0.15,0.1,0.14,1
4655,20130713:2307,0.166,0.15,0.15,0.1,0.14,1
4656,20130714:0007,0.089,0.15,0.15,0.1,0.14,1
4657,20130714:0107,0.077,0.15,0.15,0.1,0.14,1
4658,20130714:0207,0.077,0.15,0.15,0.1,0.14,1
4659,20130714:0307,0.077,0.15,0.15,0.1,0.29,1
4660,20130714:0407,0.265,0.15,0.15,0.85,0.43,1
4661,20130714:0507,0.406,0.15,0.15,0.85,0.57,1
4662,20130714:0607,0.447,0.15,0.46,0.5,0.71,1
4663,20130714:0707,0.406,0.3,0.92,0.1,0.86,1
4664,20130714:0807,0.341,0.3,0.92,0.1,1.0,1
4665,20130714:0907,0.349,0.3,1.0,0.1,1.0,1
4666,20130714:1007,0.402,0.3,1.0,0.1,1.0,1
4667,20130714:1107,0.433,0.3,1.0,1.0,0.86,1
4668,20130714:1207,0.561,0.3,1.0,1.0,0.71,1
4669,20130714:1307,0.422,0.3,1.0,1.0,0.71,1
4670,20130714:1407,0.34,0.3,1.0,0.5,0.86,1
4671,20130714:1507,0.322,0.3,1.0,1.0,0.86,1
4672,20130714:1607,0.332,0.3,0.85,1.0,1.0,1
4673,20130714:1707,0.535,0.15,0.31,0.5,1.0,1
4674,20130714:1807,1.0,0.15,0.15,1.0,0.71,1
4675,20130714:1907,0.815,0.15,0.15,1.0,0.57,1
4676,20130714:2007,0.549,0.15,0.15,0.1,0.29,1
4677,20130714:2107,0.39,0.15,0.15,0.1,0.0,0
4678,20130714:2207,0.244,0.15,0.15,0.1,0.14,1
4679,20130714:2307,0.166,0.15,0.15,0.1,0.14,1
4680,20130715:0007,0.0,0.15,0.15,0.1,0.14,0
4681,20130715:0107,0.077,0.15,0.15,0.1,0.14,1
4682,20130715:0207,0.077,0.15,0.15,0.1,0.14,1
4683,20130715:0307,0.077,0.15,0.15,0.1,0.29,1
4684,20130715:0407,0.265,0.15,0.15,0.85,0.43,1
4685,20130715:0507,0.406,0.15,0.15,0.85,0.57,1
4686,20130715:0607,0.447,0.15,0.46,0.5,0.71,1
4687,20130715:0707,0.406,0.3,0.92,0.1,0.86,1
4688,20130715:0807,0.341,0.3,0.92,0.1,1.0,1
4689,20130715:0907,0.349,0.3,1.0,0.1,1.0,1
4690,20130715:1007,0.402,0.3,1.0,0.1,1.0,1
4691,20130715:1107,0.433,0.3,1.0,1.0,0.86,1
4692,20130715:1207,0.561,0.3,1.0,1.0,0.71,1
4693,20130715:1307,0.422,0.3,1.0,1.0,0.71,1
4694,20130715:1407,0.34,0.3,1.0,0.5,0.86,1
4695,20130715:1507,0.322,0.3,1.0,1.0,0.86,1
4696,20130715:1607,0.332,0.0,0.85,1.0,1.0,0
4697,20130715:1707,0.535,0.15,0.31,0.5,1.0,1
4698,20130715:1807,1.0,0.15,0.15,1.0,0.71,1
4699,20130715:1907,0.815,0.15,0.15,1.0,0.57,1
4700,20130715:2007,0.549,0.15,0.15,0.1,0.29,1
4701,20130715:2107,0.39,0.15,0.15,0.1,0.14,1
4702,20130715:2207,0.244,0.15,0.15,0.1,0.14,1
4703,20130715:2307,0.166,0.15,0.15,0.1,0.14,1
4704,20130716:0007,0.089,0.15,0.15,0.1,0.14,1
4705,20130716:0107,0.077,0.15,0.15,0.1,0.14,1
4706,20130716:0207,0.077,0.15,0.15,0.1,0.14,1
4707,20130716:0307,0.077,0.15,0.15,0.1,0.29,1
4708,20130716:0407,0.265,0.15,0.15,0.85,0.43,1
4709,20130716:0507,0.406,0.15,0.15,0.85,0.57,1
4710,20130716:0607,0.447,0.15,0.46,0.5,0.71,1
4711,20130716:0707,0.406,0.3,0.92,0.1,0.86,1
4712,20130716:0807,0.341,0.3,0.92,0.1,1.0,1
4713,20130716:0907,0.349,0.3,1.0,0.1,1.0,1
