,Time,value,Class_name
2067,20130426:0907,0,1
2068,20130426:1007,0,1
2069,20130426:1107,0,1
2070,20130426:1207,0,1
2071,20130426:1307,0,1
2072,20130426:1407,0,1
2073,20130426:1507,0,1
2074,20130426:1607,0,1
2075,20130426:1707,0,1
2076,20130426:1807,0,2
2077,20130426:1907,0,2
2078,20130426:2007,0,0
2079,20130426:2107,0,0
2080,20130426:2207,0,0
2081,20130426:2307,0,0
2082,20130427:0007,0,0
2083,20130427:0107,0,0
2084,20130427:0207,0,0
2085,20130427:0307,0,0
2086,20130427:0407,0,0
2087,20130427:0507,0,0
2088,20130427:0607,0,1
2089,20130427:0707,0,1
2090,20130427:0807,0,1
2091,20130427:0907,0,1
2092,20130427:1007,0,1
2093,20130427:1107,0,1
2094,20130427:1207,0,1
2095,20130427:1307,0,1
2096,20130427:1407,0,1
2097,20130427:1507,0,1
2098,20130427:1607,0,1
2099,20130427:1707,0,1
2100,20130427:1807,0,3
2101,20130427:1907,0,2
2102,20130427:2007,0,0
2103,20130427:2107,0,0
2104,20130427:2207,0,0
2105,20130427:2307,0,0
2106,20130428:0007,0,0
2107,20130428:0107,0,0
2108,20130428:0207,0,0
2109,20130428:0307,0,0
2110,20130428:0407,0,0
2111,20130428:0507,0,0
2112,20130428:0607,0,1
2113,20130428:0707,0,1
2114,20130428:0807,0,1
2115,20130428:0907,0,1
2116,20130428:1007,0,1
2117,20130428:1107,0,1
2118,20130428:1207,0,1
2119,20130428:1307,0,1
2120,20130428:1407,0,1
2121,20130428:1507,0,1
2122,20130428:1607,0,1
2123,20130428:1707,0,1
2124,20130428:1807,0,2
2125,20130428:1907,0,2
2126,20130428:2007,0,0
2127,20130428:2107,0,0
2128,20130428:2207,0,0
2129,20130428:2307,0,0
2130,20130429:0007,0,0
2131,20130429:0107,0,0
2132,20130429:0207,0,0
2133,20130429:0307,0,0
2134,20130429:0407,0,0
2135,20130429:0507,0,0
2136,20130429:0607,0,1
2137,20130429:0707,0,1
2138,20130429:0807,0,1
2139,20130429:0907,0,1
2140,20130429:1007,0,1
2141,20130429:1107,0,1
2142,20130429:1207,0,1
2143,20130429:1307,0,1
2144,20130429:1407,0,1
2145,20130429:1507,0,1
2146,20130429:1607,0,1
2147,20130429:1707,0,1
2148,20130429:1807,0,2
2149,20130429:1907,0,2
2150,20130429:2007,0,0
2151,20130429:2107,0,0
2152,20130429:2207,0,0
2153,20130429:2307,0,0
2154,20130430:0007,0,0
2155,20130430:0107,0,0
2156,20130430:0207,0,0
2157,20130430:0307,0,0
2158,20130430:0407,0,0
2159,20130430:0507,0,0
2160,20130430:0607,0,1
2161,20130430:0707,0,1
2162,20130430:0807,0,1
2163,20130430:0907,0,3
2164,20130430:1007,0,1
2165,20130430:1107,0,1
2166,20130430:1207,0,1
2167,20130430:1307,0,1
2168,20130430:1407,0,1
2169,20130430:1507,0,1
2170,20130430:1607,0,1
2171,20130430:1707,0,1
2172,20130430:1807,0,2
2173,20130430:1907,0,2
2174,20130430:2007,0,0
2175,20130430:2107,0,0
2176,20130430:2207,0,0
2177,20130430:2307,0,0
2178,20130501:0007,0,0
2179,20130501:0107,0,0
2180,20130501:0207,0,0
2181,20130501:0307,0,0
2182,20130501:0407,0,0
2183,20130501:0507,0,0
2184,20130501:0607,0,1
2185,20130501:0707,0,1
2186,20130501:0807,0,1
2187,20130501:0907,0,1
2188,20130501:1007,0,1
2189,20130501:1107,0,1
2190,20130501:1207,0,1
2191,20130501:1307,0,1
2192,20130501:1407,0,3
2193,20130501:1507,0,1
2194,20130501:1607,0,1
2195,20130501:1707,0,1
2196,20130501:1807,0,2
2197,20130501:1907,0,2
2198,20130501:2007,0,0
2199,20130501:2107,0,0
2200,20130501:2207,0,0
2201,20130501:2307,0,0
2202,20130502:0007,0,0
2203,20130502:0107,0,0
2204,20130502:0207,0,0
2205,20130502:0307,0,0
2206,20130502:0407,0,0
2207,20130502:0507,0,0
2208,20130502:0607,0,1
2209,20130502:0707,0,1
2210,20130502:0807,0,1
2211,20130502:0907,0,1
2212,20130502:1007,0,1
2213,20130502:1107,0,1
2214,20130502:1207,0,1
2215,20130502:1307,0,1
2216,20130502:1407,0,1
2217,20130502:1507,0,1
2218,20130502:1607,0,1
2219,20130502:1707,0,1
2220,20130502:1807,0,2
2221,20130502:1907,0,2
2222,20130502:2007,0,0
2223,20130502:2107,0,0
2224,20130502:2207,0,0
2225,20130502:2307,0,0
2226,20130503:0007,0,0
2227,20130503:0107,0,0
2228,20130503:0207,0,0
2229,20130503:0307,0,0
2230,20130503:0407,0,0
2231,20130503:0507,0,0
2232,20130503:0607,0,1
2233,20130503:0707,0,1
2234,20130503:0807,0,1
2235,20130503:0907,0,1
2236,20130503:1007,0,1
2237,20130503:1107,0,1
2238,20130503:1207,0,1
2239,20130503:1307,0,1
2240,20130503:1407,0,1
2241,20130503:1507,0,1
2242,20130503:1607,0,1
2243,20130503:1707,0,1
2244,20130503:1807,0,2
2245,20130503:1907,0,2
2246,20130503:2007,0,0
2247,20130503:2107,0,0
2248,20130503:2207,0,0
2249,20130503:2307,0,0
2250,20130504:0007,0,0
2251,20130504:0107,0,0
2252,20130504:0207,0,0
2253,20130504:0307,0,0
2254,20130504:0407,0,0
2255,20130504:0507,0,0
2256,20130504:0607,0,1
2257,20130504:0707,0,1
2258,20130504:0807,0,1
2259,20130504:0907,0,1
2260,20130504:1007,0,1
2261,20130504:1107,0,1
2262,20130504:1207,0,1
2263,20130504:1307,0,1
2264,20130504:1407,0,1
2265,20130504:1507,0,1
2266,20130504:1607,0,1
2267,20130504:1707,0,1
2268,20130504:1807,0,3
2269,20130504:1907,0,2
2270,20130504:2007,0,0
2271,20130504:2107,0,0
2272,20130504:2207,0,0
2273,20130504:2307,0,0
2274,20130505:0007,0,0
2275,20130505:0107,0,0
2276,20130505:0207,0,0
2277,20130505:0307,0,0
2278,20130505:0407,0,0
2279,20130505:0507,0,0
2280,20130505:0607,0,1
2281,20130505:0707,0,1
2282,20130505:0807,0,1
2283,20130505:0907,0,1
2284,20130505:1007,0,1
2285,20130505:1107,0,1
2286,20130505:1207,0,1
2287,20130505:1307,0,1
2288,20130505:1407,0,1
2289,20130505:1507,0,1
2290,20130505:1607,0,1
2291,20130505:1707,0,1
2292,20130505:1807,0,2
2293,20130505:1907,0,2
2294,20130505:2007,0,0
2295,20130505:2107,0,0
2296,20130505:2207,0,0
2297,20130505:2307,0,0
2298,20130506:0007,0,0
2299,20130506:0107,0,0
2300,20130506:0207,0,0
2301,20130506:0307,0,0
2302,20130506:0407,0,0
2303,20130506:0507,0,0
2304,20130506:0607,0,1
2305,20130506:0707,0,1
2306,20130506:0807,0,1
2307,20130506:0907,0,1
2308,20130506:1007,0,1
2309,20130506:1107,0,1
2310,20130506:1207,0,1
2311,20130506:1307,0,1
2312,20130506:1407,0,1
2313,20130506:1507,0,1
2314,20130506:1607,0,1
2315,20130506:1707,0,1
2316,20130506:1807,0,2
2317,20130506:1907,0,2
2318,20130506:2007,0,0
2319,20130506:2107,0,0
2320,20130506:2207,0,0
2321,20130506:2307,0,0
2322,20130507:0007,0,0
2323,20130507:0107,0,0
2324,20130507:0207,0,0
2325,20130507:0307,0,0
2326,20130507:0407,0,0
2327,20130507:0507,0,0
2328,20130507:0607,0,1
2329,20130507:0707,0,1
2330,20130507:0807,0,1
2331,20130507:0907,0,1
2332,20130507:1007,0,1
2333,20130507:1107,0,1
2334,20130507:1207,0,1
2335,20130507:1307,0,1
2336,20130507:1407,0,1
2337,20130507:1507,0,1
2338,20130507:1607,0,1
2339,20130507:1707,0,1
2340,20130507:1807,0,2
2341,20130507:1907,0,2
2342,20130507:2007,0,0
2343,20130507:2107,0,0
2344,20130507:2207,0,0
2345,20130507:2307,0,0
2346,20130508:0007,0,0
2347,20130508:0107,0,0
2348,20130508:0207,0,0
2349,20130508:0307,0,0
2350,20130508:0407,0,0
2351,20130508:0507,0,0
2352,20130508:0607,0,1
2353,20130508:0707,0,1
2354,20130508:0807,0,1
2355,20130508:0907,0,1
2356,20130508:1007,0,1
2357,20130508:1107,0,1
2358,20130508:1207,0,1
2359,20130508:1307,0,1
2360,20130508:1407,0,1
2361,20130508:1507,0,1
2362,20130508:1607,0,1
2363,20130508:1707,0,1
2364,20130508:1807,0,2
2365,20130508:1907,0,2
2366,20130508:2007,0,0
2367,20130508:2107,0,0
2368,20130508:2207,0,0
2369,20130508:2307,0,0
2370,20130509:0007,0,0
2371,20130509:0107,0,0
2372,20130509:0207,0,0
2373,20130509:0307,0,0
2374,20130509:0407,0,0
2375,20130509:0507,0,0
2376,20130509:0607,0,1
2377,20130509:0707,0,1
2378,20130509:0807,0,1
2379,20130509:0907,0,1
2380,20130509:1007,0,1
2381,20130509:1107,0,1
2382,20130509:1207,0,1
2383,20130509:1307,0,1
2384,20130509:1407,0,1
2385,20130509:1507,0,1
2386,20130509:1607,0,1
2387,20130509:1707,0,1
2388,20130509:1807,0,2
2389,20130509:1907,0,2
2390,20130509:2007,0,0
2391,20130509:2107,0,0
2392,20130509:2207,0,0
2393,20130509:2307,0,0
2394,20130510:0007,0,0
2395,20130510:0107,0,0
2396,20130510:0207,0,0
2397,20130510:0307,0,0
2398,20130510:0407,0,0
2399,20130510:0507,0,0
2400,20130510:0607,0,1
2401,20130510:0707,0,1
2402,20130510:0807,0,1
2403,20130510:0907,0,1
2404,20130510:1007,0,1
2405,20130510:1107,0,1
2406,20130510:1207,0,1
2407,20130510:1307,0,1
2408,20130510:1407,0,1
2409,20130510:1507,0,1
2410,20130510:1607,0,1
2411,20130510:1707,0,1
2412,20130510:1807,0,2
2413,20130510:1907,0,2
2414,20130510:2007,0,0
2415,20130510:2107,0,0
2416,20130510:2207,0,0
2417,20130510:2307,0,0
2418,20130511:0007,0,0
2419,20130511:0107,0,0
2420,20130511:0207,0,0
2421,20130511:0307,0,0
2422,20130511:0407,0,0
2423,20130511:0507,0,0
2424,20130511:0607,0,1
2425,20130511:0707,0,1
2426,20130511:0807,0,1
2427,20130511:0907,0,1
2428,20130511:1007,0,1
2429,20130511:1107,0,1
2430,20130511:1207,0,1
2431,20130511:1307,0,1
2432,20130511:1407,0,1
2433,20130511:1507,0,1
2434,20130511:1607,0,1
2435,20130511:1707,0,1
2436,20130511:1807,0,2
2437,20130511:1907,0,2
2438,20130511:2007,0,0
2439,20130511:2107,0,0
2440,20130511:2207,0,0
2441,20130511:2307,0,0
2442,20130512:0007,0,0
2443,20130512:0107,0,0
2444,20130512:0207,0,0
2445,20130512:0307,0,0
2446,20130512:0407,0,0
2447,20130512:0507,0,0
2448,20130512:0607,0,1
2449,20130512:0707,0,1
2450,20130512:0807,0,1
2451,20130512:0907,0,1
2452,20130512:1007,0,1
2453,20130512:1107,0,1
2454,20130512:1207,0,1
2455,20130512:1307,0,1
2456,20130512:1407,0,1
2457,20130512:1507,0,1
2458,20130512:1607,0,1
2459,20130512:1707,0,1
2460,20130512:1807,0,2
2461,20130512:1907,0,2
2462,20130512:2007,0,0
2463,20130512:2107,0,0
2464,20130512:2207,0,0
2465,20130512:2307,0,0
2466,20130513:0007,0,0
2467,20130513:0107,0,0
2468,20130513:0207,0,0
2469,20130513:0307,0,0
2470,20130513:0407,0,0
2471,20130513:0507,0,0
2472,20130513:0607,0,1
2473,20130513:0707,0,1
2474,20130513:0807,0,1
2475,20130513:0907,0,1
2476,20130513:1007,0,1
2477,20130513:1107,0,1
2478,20130513:1207,0,1
2479,20130513:1307,0,1
2480,20130513:1407,0,1
2481,20130513:1507,0,1
2482,20130513:1607,0,1
2483,20130513:1707,0,1
2484,20130513:1807,0,2
2485,20130513:1907,0,2
2486,20130513:2007,0,0
2487,20130513:2107,0,0
2488,20130513:2207,0,0
2489,20130513:2307,0,0
2490,20130514:0007,0,0
2491,20130514:0107,0,0
2492,20130514:0207,0,0
2493,20130514:0307,0,0
2494,20130514:0407,0,0
2495,20130514:0507,0,0
2496,20130514:0607,0,1
2497,20130514:0707,0,1
2498,20130514:0807,0,1
2499,20130514:0907,0,1
2500,20130514:1007,0,1
2501,20130514:1107,0,1
2502,20130514:1207,0,1
2503,20130514:1307,0,1
2504,20130514:1407,0,1
2505,20130514:1507,0,1
2506,20130514:1607,0,1
2507,20130514:1707,0,1
2508,20130514:1807,0,2
2509,20130514:1907,0,2
2510,20130514:2007,0,0
2511,20130514:2107,0,0
2512,20130514:2207,0,0
2513,20130514:2307,0,0
2514,20130515:0007,0,0
2515,20130515:0107,0,0
2516,20130515:0207,0,0
2517,20130515:0307,0,0
2518,20130515:0407,0,0
2519,20130515:0507,0,0
2520,20130515:0607,0,1
2521,20130515:0707,0,1
2522,20130515:0807,0,1
2523,20130515:0907,0,1
2524,20130515:1007,0,1
2525,20130515:1107,0,1
2526,20130515:1207,0,1
2527,20130515:1307,0,1
2528,20130515:1407,0,1
2529,20130515:1507,0,1
2530,20130515:1607,0,1
2531,20130515:1707,0,1
2532,20130515:1807,0,2
2533,20130515:1907,0,2
2534,20130515:2007,0,0
2535,20130515:2107,0,0
2536,20130515:2207,0,0
2537,20130515:2307,0,0
2538,20130516:0007,0,0
2539,20130516:0107,0,0
2540,20130516:0207,0,0
2541,20130516:0307,0,0
2542,20130516:0407,0,0
2543,20130516:0507,0,0
2544,20130516:0607,0,1
2545,20130516:0707,0,1
2546,20130516:0807,0,1
2547,20130516:0907,0,1
2548,20130516:1007,0,1
2549,20130516:1107,0,1
2550,20130516:1207,0,1
2551,20130516:1307,0,1
2552,20130516:1407,0,1
2553,20130516:1507,0,1
2554,20130516:1607,0,1
2555,20130516:1707,0,1
2556,20130516:1807,0,2
2557,20130516:1907,0,2
2558,20130516:2007,0,0
2559,20130516:2107,0,0
2560,20130516:2207,0,0
2561,20130516:2307,0,0
2562,20130517:0007,0,0
2563,20130517:0107,0,0
2564,20130517:0207,0,0
2565,20130517:0307,0,0
2566,20130517:0407,0,0
2567,20130517:0507,0,0
2568,20130517:0607,0,1
2569,20130517:0707,0,1
2570,20130517:0807,0,1
2571,20130517:0907,0,3
2572,20130517:1007,0,1
2573,20130517:1107,0,1
2574,20130517:1207,0,1
2575,20130517:1307,0,1
2576,20130517:1407,0,1
2577,20130517:1507,0,1
2578,20130517:1607,0,1
2579,20130517:1707,0,1
2580,20130517:1807,0,2
2581,20130517:1907,0,2
2582,20130517:2007,0,0
2583,20130517:2107,0,0
2584,20130517:2207,0,0
2585,20130517:2307,0,0
2586,20130518:0007,0,0
2587,20130518:0107,0,0
2588,20130518:0207,0,0
2589,20130518:0307,0,0
2590,20130518:0407,0,0
2591,20130518:0507,0,0
2592,20130518:0607,0,1
2593,20130518:0707,0,1
2594,20130518:0807,0,1
2595,20130518:0907,0,1
2596,20130518:1007,0,1
2597,20130518:1107,0,1
2598,20130518:1207,0,1
2599,20130518:1307,0,1
2600,20130518:1407,0,1
2601,20130518:1507,0,1
2602,20130518:1607,0,1
2603,20130518:1707,0,1
2604,20130518:1807,0,2
2605,20130518:1907,0,2
2606,20130518:2007,0,0
2607,20130518:2107,0,0
2608,20130518:2207,0,0
2609,20130518:2307,0,0
2610,20130519:0007,0,0
2611,20130519:0107,0,0
2612,20130519:0207,0,0
2613,20130519:0307,0,0
2614,20130519:0407,0,0
2615,20130519:0507,0,0
2616,20130519:0607,0,1
2617,20130519:0707,0,1
2618,20130519:0807,0,1
2619,20130519:0907,0,1
2620,20130519:1007,0,1
2621,20130519:1107,0,1
2622,20130519:1207,0,1
2623,20130519:1307,0,1
2624,20130519:1407,0,1
2625,20130519:1507,0,1
2626,20130519:1607,0,1
2627,20130519:1707,0,1
2628,20130519:1807,0,2
2629,20130519:1907,0,2
2630,20130519:2007,0,0
2631,20130519:2107,0,0
2632,20130519:2207,0,0
2633,20130519:2307,0,0
2634,20130520:0007,0,0
2635,20130520:0107,0,0
2636,20130520:0207,0,0
2637,20130520:0307,0,0
2638,20130520:0407,0,0
2639,20130520:0507,0,0
2640,20130520:0607,0,1
2641,20130520:0707,0,1
2642,20130520:0807,0,1
2643,20130520:0907,0,1
2644,20130520:1007,0,1
2645,20130520:1107,0,1
2646,20130520:1207,0,1
2647,20130520:1307,0,1
2648,20130520:1407,0,1
2649,20130520:1507,0,1
2650,20130520:1607,0,1
2651,20130520:1707,0,1
2652,20130520:1807,0,2
2653,20130520:1907,0,2
2654,20130520:2007,0,0
2655,20130520:2107,0,0
2656,20130520:2207,0,0
2657,20130520:2307,0,0
2658,20130521:0007,0,0
2659,20130521:0107,0,0
2660,20130521:0207,0,0
2661,20130521:0307,0,0
2662,20130521:0407,0,0
2663,20130521:0507,0,0
2664,20130521:0607,0,1
2665,20130521:0707,0,1
2666,20130521:0807,0,1
2667,20130521:0907,0,1
2668,20130521:1007,0,1
2669,20130521:1107,0,1
2670,20130521:1207,0,1
2671,20130521:1307,0,1
2672,20130521:1407,0,1
2673,20130521:1507,0,1
2674,20130521:1607,0,1
2675,20130521:1707,0,1
2676,20130521:1807,0,2
2677,20130521:1907,0,2
2678,20130521:2007,0,0
2679,20130521:2107,0,0
2680,20130521:2207,0,0
2681,20130521:2307,0,0
2682,20130522:0007,0,0
2683,20130522:0107,0,0
2684,20130522:0207,0,0
2685,20130522:0307,0,0
2686,20130522:0407,0,0
2687,20130522:0507,0,0
2688,20130522:0607,0,1
2689,20130522:0707,0,1
2690,20130522:0807,0,1
2691,20130522:0907,0,1
2692,20130522:1007,0,1
2693,20130522:1107,0,1
2694,20130522:1207,0,1
2695,20130522:1307,0,1
2696,20130522:1407,0,1
2697,20130522:1507,0,1
2698,20130522:1607,0,1
2699,20130522:1707,0,1
2700,20130522:1807,0,2
2701,20130522:1907,0,2
2702,20130522:2007,0,0
2703,20130522:2107,0,0
2704,20130522:2207,0,0
2705,20130522:2307,0,0
2706,20130523:0007,0,0
2707,20130523:0107,0,0
2708,20130523:0207,0,0
2709,20130523:0307,0,0
2710,20130523:0407,0,0
2711,20130523:0507,0,0
2712,20130523:0607,0,1
2713,20130523:0707,0,1
2714,20130523:0807,0,1
2715,20130523:0907,0,1
2716,20130523:1007,0,1
2717,20130523:1107,0,1
2718,20130523:1207,0,1
2719,20130523:1307,0,1
2720,20130523:1407,0,1
2721,20130523:1507,0,1
2722,20130523:1607,0,3
2723,20130523:1707,0,3
2724,20130523:1807,0,2
2725,20130523:1907,0,2
2726,20130523:2007,0,0
2727,20130523:2107,0,0
2728,20130523:2207,0,0
2729,20130523:2307,0,0
2730,20130524:0007,0,0
2731,20130524:0107,0,0
2732,20130524:0207,0,0
2733,20130524:0307,0,0
2734,20130524:0407,0,0
2735,20130524:0507,0,0
2736,20130524:0607,0,1
2737,20130524:0707,0,1
2738,20130524:0807,0,1
2739,20130524:0907,0,1
2740,20130524:1007,0,1
2741,20130524:1107,0,1
2742,20130524:1207,0,1
2743,20130524:1307,0,1
2744,20130524:1407,0,1
2745,20130524:1507,0,1
2746,20130524:1607,0,1
2747,20130524:1707,0,1
2748,20130524:1807,0,2
2749,20130524:1907,0,2
2750,20130524:2007,0,0
2751,20130524:2107,0,0
2752,20130524:2207,0,0
2753,20130524:2307,0,0
2754,20130525:0007,0,0
2755,20130525:0107,0,0
2756,20130525:0207,0,0
2757,20130525:0307,0,0
2758,20130525:0407,0,0
2759,20130525:0507,0,0
2760,20130525:0607,0,1
2761,20130525:0707,0,1
2762,20130525:0807,0,1
2763,20130525:0907,0,1
2764,20130525:1007,0,1
2765,20130525:1107,0,1
2766,20130525:1207,0,1
2767,20130525:1307,0,1
2768,20130525:1407,0,1
2769,20130525:1507,0,1
2770,20130525:1607,0,1
2771,20130525:1707,0,1
2772,20130525:1807,0,2
2773,20130525:1907,0,2
2774,20130525:2007,0,0
2775,20130525:2107,0,0
2776,20130525:2207,0,0
2777,20130525:2307,0,0
2778,20130526:0007,0,0
2779,20130526:0107,0,0
2780,20130526:0207,0,0
2781,20130526:0307,0,0
2782,20130526:0407,0,0
2783,20130526:0507,0,0
2784,20130526:0607,0,1
2785,20130526:0707,0,1
2786,20130526:0807,0,1
2787,20130526:0907,0,1
2788,20130526:1007,0,1
2789,20130526:1107,0,1
2790,20130526:1207,0,1
2791,20130526:1307,0,1
2792,20130526:1407,0,1
2793,20130526:1507,0,1
2794,20130526:1607,0,1
2795,20130526:1707,0,1
2796,20130526:1807,0,2
2797,20130526:1907,0,2
2798,20130526:2007,0,0
2799,20130526:2107,0,0
2800,20130526:2207,0,0
2801,20130526:2307,0,0
2802,20130527:0007,0,0
2803,20130527:0107,0,0
2804,20130527:0207,0,0
2805,20130527:0307,0,0
2806,20130527:0407,0,0
2807,20130527:0507,0,0
2808,20130527:0607,0,1
2809,20130527:0707,0,1
2810,20130527:0807,0,1
2811,20130527:0907,0,1
2812,20130527:1007,0,1
2813,20130527:1107,0,1
2814,20130527:1207,0,1
2815,20130527:1307,0,1
2816,20130527:1407,0,1
2817,20130527:1507,0,1
2818,20130527:1607,0,1
2819,20130527:1707,0,1
2820,20130527:1807,0,2
2821,20130527:1907,0,2
2822,20130527:2007,0,0
2823,20130527:2107,0,0
2824,20130527:2207,0,0
2825,20130527:2307,0,0
2826,20130528:0007,0,0
2827,20130528:0107,0,0
2828,20130528:0207,0,0
2829,20130528:0307,0,0
2830,20130528:0407,0,0
2831,20130528:0507,0,0
2832,20130528:0607,0,1
2833,20130528:0707,0,1
2834,20130528:0807,0,1
2835,20130528:0907,0,1
2836,20130528:1007,0,1
2837,20130528:1107,0,1
2838,20130528:1207,0,1
2839,20130528:1307,0,1
2840,20130528:1407,0,1
2841,20130528:1507,0,1
2842,20130528:1607,0,1
2843,20130528:1707,0,1
2844,20130528:1807,0,2
2845,20130528:1907,0,2
2846,20130528:2007,0,0
2847,20130528:2107,0,0
2848,20130528:2207,0,0
2849,20130528:2307,0,0
2850,20130529:0007,0,0
2851,20130529:0107,0,0
2852,20130529:0207,0,0
2853,20130529:0307,0,0
2854,20130529:0407,0,0
2855,20130529:0507,0,0
2856,20130529:0607,0,1
2857,20130529:0707,0,1
2858,20130529:0807,0,1
2859,20130529:0907,0,1
2860,20130529:1007,0,1
2861,20130529:1107,0,1
2862,20130529:1207,0,1
2863,20130529:1307,0,1
2864,20130529:1407,0,1
2865,20130529:1507,0,1
2866,20130529:1607,0,1
2867,20130529:1707,0,1
2868,20130529:1807,0,2
2869,20130529:1907,0,2
2870,20130529:2007,0,0
2871,20130529:2107,0,0
2872,20130529:2207,0,0
2873,20130529:2307,0,0
2874,20130530:0007,0,0
2875,20130530:0107,0,0
2876,20130530:0207,0,0
2877,20130530:0307,0,0
2878,20130530:0407,0,0
2879,20130530:0507,0,0
2880,20130530:0607,0,1
2881,20130530:0707,0,1
2882,20130530:0807,0,1
2883,20130530:0907,0,1
2884,20130530:1007,0,1
2885,20130530:1107,0,1
2886,20130530:1207,0,1
2887,20130530:1307,0,1
2888,20130530:1407,0,1
2889,20130530:1507,0,1
2890,20130530:1607,0,1
2891,20130530:1707,0,1
2892,20130530:1807,0,2
2893,20130530:1907,0,2
2894,20130530:2007,0,0
2895,20130530:2107,0,0
2896,20130530:2207,0,0
2897,20130530:2307,0,0
2898,20130531:0007,0,0
2899,20130531:0107,0,0
2900,20130531:0207,0,0
2901,20130531:0307,0,0
2902,20130531:0407,0,0
2903,20130531:0507,0,0
2904,20130531:0607,0,1
2905,20130531:0707,0,1
2906,20130531:0807,0,1
2907,20130531:0907,0,1
2908,20130531:1007,0,1
2909,20130531:1107,0,1
2910,20130531:1207,0,1
2911,20130531:1307,0,1
2912,20130531:1407,0,1
2913,20130531:1507,0,1
2914,20130531:1607,0,1
2915,20130531:1707,0,1
2916,20130531:1807,0,2
2917,20130531:1907,0,2
2918,20130531:2007,0,0
2919,20130531:2107,0,0
2920,20130531:2207,0,0
2921,20130531:2307,0,0
2922,20130601:0007,0,0
2923,20130601:0107,0,0
2924,20130601:0207,0,0
2925,20130601:0307,0,0
2926,20130601:0407,0,0
2927,20130601:0507,0,0
2928,20130601:0607,0,1
2929,20130601:0707,0,1
2930,20130601:0807,0,1
2931,20130601:0907,0,1
2932,20130601:1007,0,1
2933,20130601:1107,0,1
2934,20130601:1207,0,1
2935,20130601:1307,0,1
2936,20130601:1407,0,1
2937,20130601:1507,0,1
2938,20130601:1607,0,1
2939,20130601:1707,0,1
2940,20130601:1807,0,2
2941,20130601:1907,0,2
2942,20130601:2007,0,0
2943,20130601:2107,0,0
2944,20130601:2207,0,0
2945,20130601:2307,0,0
2946,20130602:0007,0,0
2947,20130602:0107,0,0
2948,20130602:0207,0,0
2949,20130602:0307,0,0
2950,20130602:0407,0,0
2951,20130602:0507,0,0
2952,20130602:0607,0,1
2953,20130602:0707,0,1
2954,20130602:0807,0,1
2955,20130602:0907,0,1
2956,20130602:1007,0,1
2957,20130602:1107,0,1
2958,20130602:1207,0,1
2959,20130602:1307,0,1
2960,20130602:1407,0,1
2961,20130602:1507,0,1
2962,20130602:1607,0,1
2963,20130602:1707,0,1
2964,20130602:1807,0,2
2965,20130602:1907,0,2
2966,20130602:2007,0,0
2967,20130602:2107,0,0
2968,20130602:2207,0,0
2969,20130602:2307,0,0
2970,20130603:0007,0,0
2971,20130603:0107,0,0
2972,20130603:0207,0,0
2973,20130603:0307,0,0
2974,20130603:0407,0,0
2975,20130603:0507,0,0
2976,20130603:0607,0,1
2977,20130603:0707,0,1
2978,20130603:0807,0,1
2979,20130603:0907,0,1
2980,20130603:1007,0,1
2981,20130603:1107,0,1
2982,20130603:1207,0,1
2983,20130603:1307,0,1
2984,20130603:1407,0,1
2985,20130603:1507,0,1
2986,20130603:1607,0,1
2987,20130603:1707,0,1
2988,20130603:1807,0,2
2989,20130603:1907,0,2
2990,20130603:2007,0,0
2991,20130603:2107,0,0
2992,20130603:2207,0,0
2993,20130603:2307,0,0
2994,20130604:0007,0,0
2995,20130604:0107,0,0
2996,20130604:0207,0,0
2997,20130604:0307,0,0
2998,20130604:0407,0,0
2999,20130604:0507,0,0
3000,20130604:0607,0,1
3001,20130604:0707,0,1
3002,20130604:0807,0,1
3003,20130604:0907,0,1
3004,20130604:1007,0,1
3005,20130604:1107,0,1
3006,20130604:1207,0,1
3007,20130604:1307,0,1
3008,20130604:1407,0,1
3009,20130604:1507,0,1
3010,20130604:1607,0,1
3011,20130604:1707,0,1
3012,20130604:1807,0,2
3013,20130604:1907,0,2
3014,20130604:2007,0,0
3015,20130604:2107,0,0
3016,20130604:2207,0,0
3017,20130604:2307,0,0
3018,20130605:0007,0,0
3019,20130605:0107,0,0
3020,20130605:0207,0,0
3021,20130605:0307,0,0
3022,20130605:0407,0,0
3023,20130605:0507,0,0
3024,20130605:0607,0,1
3025,20130605:0707,0,1
3026,20130605:0807,0,1
3027,20130605:0907,0,1
3028,20130605:1007,0,1
3029,20130605:1107,0,1
3030,20130605:1207,0,1
3031,20130605:1307,0,1
3032,20130605:1407,0,1
3033,20130605:1507,0,1
3034,20130605:1607,0,1
3035,20130605:1707,0,1
3036,20130605:1807,0,2
3037,20130605:1907,0,2
3038,20130605:2007,0,0
3039,20130605:2107,0,0
3040,20130605:2207,0,0
3041,20130605:2307,0,0
3042,20130606:0007,0,0
3043,20130606:0107,0,0
3044,20130606:0207,0,0
3045,20130606:0307,0,0
3046,20130606:0407,0,0
3047,20130606:0507,0,0
3048,20130606:0607,0,1
3049,20130606:0707,0,1
3050,20130606:0807,0,1
3051,20130606:0907,0,1
3052,20130606:1007,0,1
3053,20130606:1107,0,1
3054,20130606:1207,0,1
3055,20130606:1307,0,1
3056,20130606:1407,0,1
3057,20130606:1507,0,1
3058,20130606:1607,0,1
3059,20130606:1707,0,1
3060,20130606:1807,0,2
3061,20130606:1907,0,2
3062,20130606:2007,0,0
3063,20130606:2107,0,0
3064,20130606:2207,0,0
3065,20130606:2307,0,0
