,Time,value,Class_name
2068,20130414:0207,0,0
2069,20130414:0307,0,0
2070,20130414:0407,0,0
2071,20130414:0507,0,0
2072,20130414:0607,0,1
2073,20130414:0707,0,1
2074,20130414:0807,0,1
2075,20130414:0907,0,1
2076,20130414:1007,0,1
2077,20130414:1107,0,1
2078,20130414:1207,0,1
2079,20130414:1307,0,1
2080,20130414:1407,0,1
2081,20130414:1507,0,1
2082,20130414:1607,0,1
2083,20130414:1707,0,1
2084,20130414:1807,0,2
2085,20130414:1907,0,2
2086,20130414:2007,0,0
2087,20130414:2107,0,0
2088,20130414:2207,0,0
2089,20130414:2307,0,0
2090,20130415:0007,0,0
2091,20130415:0107,0,0
2092,20130415:0207,0,0
2093,20130415:0307,0,0
2094,20130415:0407,0,0
2095,20130415:0507,0,0
2096,20130415:0607,0,1
2097,20130415:0707,0,1
2098,20130415:0807,0,1
2099,20130415:0907,0,1
2100,20130415:1007,0,1
2101,20130415:1107,0,1
2102,20130415:1207,0,1
2103,20130415:1307,0,3
2104,20130415:1407,0,1
2105,20130415:1507,0,1
2106,20130415:1607,0,1
2107,20130415:1707,0,1
2108,20130415:1807,0,2
2109,20130415:1907,0,2
2110,20130415:2007,0,0
2111,20130415:2107,0,0
2112,20130415:2207,0,0
2113,20130415:2307,0,0
2114,20130416:0007,0,0
2115,20130416:0107,0,0
2116,20130416:0207,0,0
2117,20130416:0307,0,0
2118,20130416:0407,0,0
2119,20130416:0507,0,0
2120,20130416:0607,0,1
2121,20130416:0707,0,3
2122,20130416:0807,0,1
2123,20130416:0907,0,1
2124,20130416:1007,0,1
2125,20130416:1107,0,1
2126,20130416:1207,0,1
2127,20130416:1307,0,1
2128,20130416:1407,0,1
2129,20130416:1507,0,1
2130,20130416:1607,0,1
2131,20130416:1707,0,1
2132,20130416:1807,0,2
2133,20130416:1907,0,2
2134,20130416:2007,0,0
2135,20130416:2107,0,0
2136,20130416:2207,0,0
2137,20130416:2307,0,0
2138,20130417:0007,0,0
2139,20130417:0107,0,0
2140,20130417:0207,0,0
2141,20130417:0307,0,0
2142,20130417:0407,0,0
2143,20130417:0507,0,0
2144,20130417:0607,0,1
2145,20130417:0707,0,1
2146,20130417:0807,0,1
2147,20130417:0907,0,1
2148,20130417:1007,0,1
2149,20130417:1107,0,1
2150,20130417:1207,0,1
2151,20130417:1307,0,1
2152,20130417:1407,0,1
2153,20130417:1507,0,1
2154,20130417:1607,0,1
2155,20130417:1707,0,1
2156,20130417:1807,0,2
2157,20130417:1907,0,2
2158,20130417:2007,0,0
2159,20130417:2107,0,0
2160,20130417:2207,0,0
2161,20130417:2307,0,0
2162,20130418:0007,0,0
2163,20130418:0107,0,0
2164,20130418:0207,0,0
2165,20130418:0307,0,0
2166,20130418:0407,0,0
2167,20130418:0507,0,0
2168,20130418:0607,0,1
2169,20130418:0707,0,1
2170,20130418:0807,0,1
2171,20130418:0907,0,1
2172,20130418:1007,0,1
2173,20130418:1107,0,1
2174,20130418:1207,0,1
2175,20130418:1307,0,1
2176,20130418:1407,0,1
2177,20130418:1507,0,1
2178,20130418:1607,0,1
2179,20130418:1707,0,1
2180,20130418:1807,0,2
2181,20130418:1907,0,2
2182,20130418:2007,0,0
2183,20130418:2107,0,0
2184,20130418:2207,0,0
2185,20130418:2307,0,0
2186,20130419:0007,0,0
2187,20130419:0107,0,0
2188,20130419:0207,0,0
2189,20130419:0307,0,0
2190,20130419:0407,0,0
2191,20130419:0507,0,0
2192,20130419:0607,0,1
2193,20130419:0707,0,1
2194,20130419:0807,0,1
2195,20130419:0907,0,1
2196,20130419:1007,0,1
2197,20130419:1107,0,1
2198,20130419:1207,0,1
2199,20130419:1307,0,1
2200,20130419:1407,0,1
2201,20130419:1507,0,1
2202,20130419:1607,0,1
2203,20130419:1707,0,1
2204,20130419:1807,0,2
2205,20130419:1907,0,2
2206,20130419:2007,0,0
2207,20130419:2107,0,0
2208,20130419:2207,0,0
2209,20130419:2307,0,0
2210,20130420:0007,0,0
2211,20130420:0107,0,0
2212,20130420:0207,0,0
2213,20130420:0307,0,0
2214,20130420:0407,0,0
2215,20130420:0507,0,0
2216,20130420:0607,0,1
2217,20130420:0707,0,1
2218,20130420:0807,0,1
2219,20130420:0907,0,1
2220,20130420:1007,0,1
2221,20130420:1107,0,1
2222,20130420:1207,0,1
2223,20130420:1307,0,1
2224,20130420:1407,0,1
2225,20130420:1507,0,1
2226,20130420:1607,0,1
2227,20130420:1707,0,1
2228,20130420:1807,0,2
2229,20130420:1907,0,2
2230,20130420:2007,0,0
2231,20130420:2107,0,0
2232,20130420:2207,0,0
2233,20130420:2307,0,0
2234,20130421:0007,0,0
2235,20130421:0107,0,0
2236,20130421:0207,0,0
2237,20130421:0307,0,0
2238,20130421:0407,0,0
2239,20130421:0507,0,0
2240,20130421:0607,0,1
2241,20130421:0707,0,1
2242,20130421:0807,0,3
2243,20130421:0907,0,1
2244,20130421:1007,0,1
2245,20130421:1107,0,1
2246,20130421:1207,0,1
2247,20130421:1307,0,1
2248,20130421:1407,0,1
2249,20130421:1507,0,1
2250,20130421:1607,0,1
2251,20130421:1707,0,1
2252,20130421:1807,0,2
2253,20130421:1907,0,2
2254,20130421:2007,0,0
2255,20130421:2107,0,0
2256,20130421:2207,0,0
2257,20130421:2307,0,0
2258,20130422:0007,0,0
2259,20130422:0107,0,0
2260,20130422:0207,0,0
2261,20130422:0307,0,0
2262,20130422:0407,0,0
2263,20130422:0507,0,0
2264,20130422:0607,0,1
2265,20130422:0707,0,1
2266,20130422:0807,0,1
2267,20130422:0907,0,1
2268,20130422:1007,0,1
2269,20130422:1107,0,1
2270,20130422:1207,0,1
2271,20130422:1307,0,1
2272,20130422:1407,0,1
2273,20130422:1507,0,1
2274,20130422:1607,0,1
2275,20130422:1707,0,1
2276,20130422:1807,0,2
2277,20130422:1907,0,2
2278,20130422:2007,0,0
2279,20130422:2107,0,0
2280,20130422:2207,0,0
2281,20130422:2307,0,0
2282,20130423:0007,0,0
2283,20130423:0107,0,0
2284,20130423:0207,0,0
2285,20130423:0307,0,0
2286,20130423:0407,0,0
2287,20130423:0507,0,0
2288,20130423:0607,0,1
2289,20130423:0707,0,1
2290,20130423:0807,0,1
2291,20130423:0907,0,1
2292,20130423:1007,0,1
2293,20130423:1107,0,1
2294,20130423:1207,0,1
2295,20130423:1307,0,1
2296,20130423:1407,0,1
2297,20130423:1507,0,1
2298,20130423:1607,0,1
2299,20130423:1707,0,1
2300,20130423:1807,0,2
2301,20130423:1907,0,2
2302,20130423:2007,0,0
2303,20130423:2107,0,0
2304,20130423:2207,0,0
2305,20130423:2307,0,0
2306,20130424:0007,0,0
2307,20130424:0107,0,0
2308,20130424:0207,0,0
2309,20130424:0307,0,0
2310,20130424:0407,0,0
2311,20130424:0507,0,0
2312,20130424:0607,0,1
2313,20130424:0707,0,1
2314,20130424:0807,0,1
2315,20130424:0907,0,1
2316,20130424:1007,0,1
2317,20130424:1107,0,1
2318,20130424:1207,0,1
2319,20130424:1307,0,1
2320,20130424:1407,0,1
2321,20130424:1507,0,1
2322,20130424:1607,0,1
2323,20130424:1707,0,1
2324,20130424:1807,0,2
2325,20130424:1907,0,2
2326,20130424:2007,0,0
2327,20130424:2107,0,0
2328,20130424:2207,0,0
2329,20130424:2307,0,0
2330,20130425:0007,0,0
2331,20130425:0107,0,0
2332,20130425:0207,0,0
2333,20130425:0307,0,0
2334,20130425:0407,0,0
2335,20130425:0507,0,0
2336,20130425:0607,0,1
2337,20130425:0707,0,1
2338,20130425:0807,0,1
2339,20130425:0907,0,1
2340,20130425:1007,0,1
2341,20130425:1107,0,1
2342,20130425:1207,0,1
2343,20130425:1307,0,1
2344,20130425:1407,0,1
2345,20130425:1507,0,1
2346,20130425:1607,0,1
2347,20130425:1707,0,1
2348,20130425:1807,0,3
2349,20130425:1907,0,2
2350,20130425:2007,0,0
2351,20130425:2107,0,0
2352,20130425:2207,0,0
2353,20130425:2307,0,0
2354,20130426:0007,0,0
2355,20130426:0107,0,0
2356,20130426:0207,0,0
2357,20130426:0307,0,0
2358,20130426:0407,0,0
2359,20130426:0507,0,0
2360,20130426:0607,0,1
2361,20130426:0707,0,1
2362,20130426:0807,0,1
2363,20130426:0907,0,1
2364,20130426:1007,0,1
2365,20130426:1107,0,1
2366,20130426:1207,0,1
2367,20130426:1307,0,1
2368,20130426:1407,0,3
2369,20130426:1507,0,1
2370,20130426:1607,0,1
2371,20130426:1707,0,1
2372,20130426:1807,0,2
2373,20130426:1907,0,2
2374,20130426:2007,0,0
2375,20130426:2107,0,0
2376,20130426:2207,0,0
2377,20130426:2307,0,0
2378,20130427:0007,0,0
2379,20130427:0107,0,0
2380,20130427:0207,0,0
2381,20130427:0307,0,0
2382,20130427:0407,0,0
2383,20130427:0507,0,0
2384,20130427:0607,0,1
2385,20130427:0707,0,1
2386,20130427:0807,0,1
2387,20130427:0907,0,1
2388,20130427:1007,0,1
2389,20130427:1107,0,1
2390,20130427:1207,0,1
2391,20130427:1307,0,1
2392,20130427:1407,0,1
2393,20130427:1507,0,1
2394,20130427:1607,0,1
2395,20130427:1707,0,1
2396,20130427:1807,0,2
2397,20130427:1907,0,2
2398,20130427:2007,0,0
2399,20130427:2107,0,0
2400,20130427:2207,0,0
2401,20130427:2307,0,0
2402,20130428:0007,0,0
2403,20130428:0107,0,0
2404,20130428:0207,0,0
2405,20130428:0307,0,0
2406,20130428:0407,0,0
2407,20130428:0507,0,0
2408,20130428:0607,0,1
2409,20130428:0707,0,1
2410,20130428:0807,0,1
2411,20130428:0907,0,1
2412,20130428:1007,0,1
2413,20130428:1107,0,1
2414,20130428:1207,0,1
2415,20130428:1307,0,1
2416,20130428:1407,0,1
2417,20130428:1507,0,1
2418,20130428:1607,0,1
2419,20130428:1707,0,1
2420,20130428:1807,0,2
2421,20130428:1907,0,2
2422,20130428:2007,0,0
2423,20130428:2107,0,0
2424,20130428:2207,0,0
2425,20130428:2307,0,0
2426,20130429:0007,0,0
2427,20130429:0107,0,0
2428,20130429:0207,0,0
2429,20130429:0307,0,0
2430,20130429:0407,0,0
2431,20130429:0507,0,0
2432,20130429:0607,0,1
2433,20130429:0707,0,1
2434,20130429:0807,0,1
2435,20130429:0907,0,1
2436,20130429:1007,0,1
2437,20130429:1107,0,1
2438,20130429:1207,0,1
2439,20130429:1307,0,1
2440,20130429:1407,0,1
2441,20130429:1507,0,1
2442,20130429:1607,0,3
2443,20130429:1707,0,1
2444,20130429:1807,0,2
2445,20130429:1907,0,3
2446,20130429:2007,0,0
2447,20130429:2107,0,0
2448,20130429:2207,0,0
2449,20130429:2307,0,0
2450,20130430:0007,0,0
2451,20130430:0107,0,0
2452,20130430:0207,0,0
2453,20130430:0307,0,0
2454,20130430:0407,0,0
2455,20130430:0507,0,0
2456,20130430:0607,0,1
2457,20130430:0707,0,1
2458,20130430:0807,0,1
2459,20130430:0907,0,1
2460,20130430:1007,0,1
2461,20130430:1107,0,1
2462,20130430:1207,0,1
2463,20130430:1307,0,1
2464,20130430:1407,0,1
2465,20130430:1507,0,1
2466,20130430:1607,0,1
2467,20130430:1707,0,1
2468,20130430:1807,0,2
2469,20130430:1907,0,2
2470,20130430:2007,0,0
2471,20130430:2107,0,0
2472,20130430:2207,0,0
2473,20130430:2307,0,0
2474,20130501:0007,0,0
2475,20130501:0107,0,0
2476,20130501:0207,0,0
2477,20130501:0307,0,0
2478,20130501:0407,0,0
2479,20130501:0507,0,0
2480,20130501:0607,0,1
2481,20130501:0707,0,1
2482,20130501:0807,0,1
2483,20130501:0907,0,1
2484,20130501:1007,0,1
2485,20130501:1107,0,1
2486,20130501:1207,0,1
2487,20130501:1307,0,1
2488,20130501:1407,0,1
2489,20130501:1507,0,1
2490,20130501:1607,0,1
2491,20130501:1707,0,1
2492,20130501:1807,0,2
2493,20130501:1907,0,2
2494,20130501:2007,0,0
2495,20130501:2107,0,0
2496,20130501:2207,0,0
2497,20130501:2307,0,0
2498,20130502:0007,0,0
2499,20130502:0107,0,0
2500,20130502:0207,0,0
2501,20130502:0307,0,0
2502,20130502:0407,0,0
2503,20130502:0507,0,0
2504,20130502:0607,0,1
2505,20130502:0707,0,1
2506,20130502:0807,0,1
2507,20130502:0907,0,1
2508,20130502:1007,0,1
2509,20130502:1107,0,1
2510,20130502:1207,0,1
2511,20130502:1307,0,1
2512,20130502:1407,0,1
2513,20130502:1507,0,3
2514,20130502:1607,0,1
2515,20130502:1707,0,1
2516,20130502:1807,0,2
2517,20130502:1907,0,2
2518,20130502:2007,0,0
2519,20130502:2107,0,0
2520,20130502:2207,0,0
2521,20130502:2307,0,0
2522,20130503:0007,0,0
2523,20130503:0107,0,0
2524,20130503:0207,0,0
2525,20130503:0307,0,0
2526,20130503:0407,0,0
2527,20130503:0507,0,0
2528,20130503:0607,0,1
2529,20130503:0707,0,1
2530,20130503:0807,0,1
2531,20130503:0907,0,1
2532,20130503:1007,0,1
2533,20130503:1107,0,1
2534,20130503:1207,0,1
2535,20130503:1307,0,1
2536,20130503:1407,0,1
2537,20130503:1507,0,1
2538,20130503:1607,0,1
2539,20130503:1707,0,1
2540,20130503:1807,0,2
2541,20130503:1907,0,2
2542,20130503:2007,0,0
2543,20130503:2107,0,0
2544,20130503:2207,0,0
2545,20130503:2307,0,0
2546,20130504:0007,0,0
2547,20130504:0107,0,0
2548,20130504:0207,0,0
2549,20130504:0307,0,0
2550,20130504:0407,0,0
2551,20130504:0507,0,0
2552,20130504:0607,0,1
2553,20130504:0707,0,1
2554,20130504:0807,0,1
2555,20130504:0907,0,1
2556,20130504:1007,0,1
2557,20130504:1107,0,1
2558,20130504:1207,0,1
2559,20130504:1307,0,1
2560,20130504:1407,0,1
2561,20130504:1507,0,1
2562,20130504:1607,0,1
2563,20130504:1707,0,1
2564,20130504:1807,0,2
2565,20130504:1907,0,3
2566,20130504:2007,0,0
2567,20130504:2107,0,0
2568,20130504:2207,0,0
2569,20130504:2307,0,0
2570,20130505:0007,0,0
2571,20130505:0107,0,0
2572,20130505:0207,0,0
2573,20130505:0307,0,0
2574,20130505:0407,0,0
2575,20130505:0507,0,0
2576,20130505:0607,0,1
2577,20130505:0707,0,1
2578,20130505:0807,0,1
2579,20130505:0907,0,1
2580,20130505:1007,0,1
2581,20130505:1107,0,1
2582,20130505:1207,0,1
2583,20130505:1307,0,1
2584,20130505:1407,0,1
2585,20130505:1507,0,1
2586,20130505:1607,0,1
2587,20130505:1707,0,1
2588,20130505:1807,0,2
2589,20130505:1907,0,2
2590,20130505:2007,0,0
2591,20130505:2107,0,0
2592,20130505:2207,0,0
2593,20130505:2307,0,0
2594,20130506:0007,0,0
2595,20130506:0107,0,0
2596,20130506:0207,0,0
2597,20130506:0307,0,0
2598,20130506:0407,0,0
2599,20130506:0507,0,0
2600,20130506:0607,0,1
2601,20130506:0707,0,1
2602,20130506:0807,0,1
2603,20130506:0907,0,1
2604,20130506:1007,0,1
2605,20130506:1107,0,1
2606,20130506:1207,0,1
2607,20130506:1307,0,1
2608,20130506:1407,0,1
2609,20130506:1507,0,1
2610,20130506:1607,0,1
2611,20130506:1707,0,1
2612,20130506:1807,0,2
2613,20130506:1907,0,2
2614,20130506:2007,0,0
2615,20130506:2107,0,0
2616,20130506:2207,0,0
2617,20130506:2307,0,0
2618,20130507:0007,0,0
2619,20130507:0107,0,0
2620,20130507:0207,0,0
2621,20130507:0307,0,0
2622,20130507:0407,0,0
2623,20130507:0507,0,0
2624,20130507:0607,0,1
2625,20130507:0707,0,1
2626,20130507:0807,0,1
2627,20130507:0907,0,1
2628,20130507:1007,0,1
2629,20130507:1107,0,1
2630,20130507:1207,0,1
2631,20130507:1307,0,1
2632,20130507:1407,0,1
2633,20130507:1507,0,1
2634,20130507:1607,0,1
2635,20130507:1707,0,1
2636,20130507:1807,0,2
2637,20130507:1907,0,2
2638,20130507:2007,0,0
2639,20130507:2107,0,0
2640,20130507:2207,0,0
2641,20130507:2307,0,0
2642,20130508:0007,0,0
2643,20130508:0107,0,0
2644,20130508:0207,0,0
2645,20130508:0307,0,0
2646,20130508:0407,0,0
2647,20130508:0507,0,0
2648,20130508:0607,0,1
2649,20130508:0707,0,1
2650,20130508:0807,0,1
2651,20130508:0907,0,1
2652,20130508:1007,0,1
2653,20130508:1107,0,1
2654,20130508:1207,0,1
2655,20130508:1307,0,1
2656,20130508:1407,0,1
2657,20130508:1507,0,1
2658,20130508:1607,0,1
2659,20130508:1707,0,1
2660,20130508:1807,0,2
2661,20130508:1907,0,2
2662,20130508:2007,0,0
2663,20130508:2107,0,0
2664,20130508:2207,0,0
2665,20130508:2307,0,0
2666,20130509:0007,0,0
2667,20130509:0107,0,0
2668,20130509:0207,0,0
2669,20130509:0307,0,0
2670,20130509:0407,0,0
2671,20130509:0507,0,0
2672,20130509:0607,0,1
2673,20130509:0707,0,1
2674,20130509:0807,0,1
2675,20130509:0907,0,1
2676,20130509:1007,0,1
2677,20130509:1107,0,1
2678,20130509:1207,0,1
2679,20130509:1307,0,1
2680,20130509:1407,0,1
2681,20130509:1507,0,1
2682,20130509:1607,0,1
2683,20130509:1707,0,1
2684,20130509:1807,0,2
2685,20130509:1907,0,2
2686,20130509:2007,0,0
2687,20130509:2107,0,0
2688,20130509:2207,0,0
2689,20130509:2307,0,0
2690,20130510:0007,0,0
2691,20130510:0107,0,0
2692,20130510:0207,0,0
2693,20130510:0307,0,0
2694,20130510:0407,0,0
2695,20130510:0507,0,0
2696,20130510:0607,0,1
2697,20130510:0707,0,1
2698,20130510:0807,0,1
2699,20130510:0907,0,1
2700,20130510:1007,0,1
2701,20130510:1107,0,1
2702,20130510:1207,0,1
2703,20130510:1307,0,1
2704,20130510:1407,0,1
2705,20130510:1507,0,1
2706,20130510:1607,0,1
2707,20130510:1707,0,1
2708,20130510:1807,0,2
2709,20130510:1907,0,2
2710,20130510:2007,0,0
2711,20130510:2107,0,0
2712,20130510:2207,0,0
2713,20130510:2307,0,0
2714,20130511:0007,0,0
2715,20130511:0107,0,0
2716,20130511:0207,0,0
2717,20130511:0307,0,0
2718,20130511:0407,0,0
2719,20130511:0507,0,0
2720,20130511:0607,0,1
2721,20130511:0707,0,3
2722,20130511:0807,0,1
2723,20130511:0907,0,1
2724,20130511:1007,0,1
2725,20130511:1107,0,1
2726,20130511:1207,0,1
2727,20130511:1307,0,1
2728,20130511:1407,0,1
2729,20130511:1507,0,1
2730,20130511:1607,0,1
2731,20130511:1707,0,1
2732,20130511:1807,0,2
2733,20130511:1907,0,2
2734,20130511:2007,0,0
2735,20130511:2107,0,0
2736,20130511:2207,0,0
2737,20130511:2307,0,0
2738,20130512:0007,0,0
2739,20130512:0107,0,0
2740,20130512:0207,0,0
2741,20130512:0307,0,0
2742,20130512:0407,0,0
2743,20130512:0507,0,0
2744,20130512:0607,0,1
2745,20130512:0707,0,1
2746,20130512:0807,0,1
2747,20130512:0907,0,1
2748,20130512:1007,0,1
2749,20130512:1107,0,1
2750,20130512:1207,0,1
2751,20130512:1307,0,1
2752,20130512:1407,0,1
2753,20130512:1507,0,1
2754,20130512:1607,0,1
2755,20130512:1707,0,1
2756,20130512:1807,0,2
2757,20130512:1907,0,2
2758,20130512:2007,0,0
2759,20130512:2107,0,0
2760,20130512:2207,0,0
2761,20130512:2307,0,0
2762,20130513:0007,0,0
2763,20130513:0107,0,0
2764,20130513:0207,0,0
2765,20130513:0307,0,0
2766,20130513:0407,0,0
2767,20130513:0507,0,0
2768,20130513:0607,0,1
2769,20130513:0707,0,1
2770,20130513:0807,0,1
2771,20130513:0907,0,1
2772,20130513:1007,0,1
2773,20130513:1107,0,1
2774,20130513:1207,0,1
2775,20130513:1307,0,1
2776,20130513:1407,0,1
2777,20130513:1507,0,1
2778,20130513:1607,0,1
2779,20130513:1707,0,1
2780,20130513:1807,0,2
2781,20130513:1907,0,2
2782,20130513:2007,0,0
2783,20130513:2107,0,0
2784,20130513:2207,0,0
2785,20130513:2307,0,0
2786,20130514:0007,0,0
2787,20130514:0107,0,0
2788,20130514:0207,0,0
2789,20130514:0307,0,0
2790,20130514:0407,0,0
2791,20130514:0507,0,0
2792,20130514:0607,0,1
2793,20130514:0707,0,1
2794,20130514:0807,0,1
2795,20130514:0907,0,1
2796,20130514:1007,0,1
2797,20130514:1107,0,1
2798,20130514:1207,0,1
2799,20130514:1307,0,1
2800,20130514:1407,0,1
2801,20130514:1507,0,1
2802,20130514:1607,0,1
2803,20130514:1707,0,1
2804,20130514:1807,0,2
2805,20130514:1907,0,2
2806,20130514:2007,0,0
2807,20130514:2107,0,0
2808,20130514:2207,0,0
2809,20130514:2307,0,0
2810,20130515:0007,0,0
2811,20130515:0107,0,0
2812,20130515:0207,0,0
2813,20130515:0307,0,0
2814,20130515:0407,0,0
2815,20130515:0507,0,0
2816,20130515:0607,0,1
2817,20130515:0707,0,1
2818,20130515:0807,0,1
2819,20130515:0907,0,1
2820,20130515:1007,0,1
2821,20130515:1107,0,1
2822,20130515:1207,0,1
2823,20130515:1307,0,1
2824,20130515:1407,0,1
2825,20130515:1507,0,1
2826,20130515:1607,0,1
2827,20130515:1707,0,1
2828,20130515:1807,0,2
2829,20130515:1907,0,2
2830,20130515:2007,0,0
2831,20130515:2107,0,0
2832,20130515:2207,0,0
2833,20130515:2307,0,0
2834,20130516:0007,0,0
2835,20130516:0107,0,0
2836,20130516:0207,0,0
2837,20130516:0307,0,0
2838,20130516:0407,0,0
2839,20130516:0507,0,0
2840,20130516:0607,0,1
2841,20130516:0707,0,1
2842,20130516:0807,0,1
2843,20130516:0907,0,1
2844,20130516:1007,0,1
2845,20130516:1107,0,1
2846,20130516:1207,0,1
2847,20130516:1307,0,1
2848,20130516:1407,0,1
2849,20130516:1507,0,1
2850,20130516:1607,0,1
2851,20130516:1707,0,1
2852,20130516:1807,0,2
2853,20130516:1907,0,2
2854,20130516:2007,0,0
2855,20130516:2107,0,0
2856,20130516:2207,0,0
2857,20130516:2307,0,0
2858,20130517:0007,0,0
2859,20130517:0107,0,0
2860,20130517:0207,0,0
2861,20130517:0307,0,0
2862,20130517:0407,0,0
2863,20130517:0507,0,0
2864,20130517:0607,0,1
2865,20130517:0707,0,1
2866,20130517:0807,0,1
2867,20130517:0907,0,1
2868,20130517:1007,0,1
2869,20130517:1107,0,1
2870,20130517:1207,0,1
2871,20130517:1307,0,1
2872,20130517:1407,0,1
2873,20130517:1507,0,1
2874,20130517:1607,0,1
2875,20130517:1707,0,1
2876,20130517:1807,0,2
2877,20130517:1907,0,2
2878,20130517:2007,0,0
2879,20130517:2107,0,0
2880,20130517:2207,0,0
2881,20130517:2307,0,0
2882,20130518:0007,0,0
2883,20130518:0107,0,0
2884,20130518:0207,0,0
2885,20130518:0307,0,0
2886,20130518:0407,0,0
2887,20130518:0507,0,0
2888,20130518:0607,0,1
2889,20130518:0707,0,1
2890,20130518:0807,0,1
2891,20130518:0907,0,1
2892,20130518:1007,0,1
2893,20130518:1107,0,1
2894,20130518:1207,0,1
2895,20130518:1307,0,1
2896,20130518:1407,0,1
2897,20130518:1507,0,1
2898,20130518:1607,0,1
2899,20130518:1707,0,1
2900,20130518:1807,0,2
2901,20130518:1907,0,2
2902,20130518:2007,0,0
2903,20130518:2107,0,0
2904,20130518:2207,0,0
2905,20130518:2307,0,0
2906,20130519:0007,0,0
2907,20130519:0107,0,0
2908,20130519:0207,0,0
2909,20130519:0307,0,0
2910,20130519:0407,0,0
2911,20130519:0507,0,0
2912,20130519:0607,0,1
2913,20130519:0707,0,1
2914,20130519:0807,0,1
2915,20130519:0907,0,1
2916,20130519:1007,0,1
2917,20130519:1107,0,1
2918,20130519:1207,0,1
2919,20130519:1307,0,1
2920,20130519:1407,0,1
2921,20130519:1507,0,1
2922,20130519:1607,0,1
2923,20130519:1707,0,1
2924,20130519:1807,0,2
2925,20130519:1907,0,2
2926,20130519:2007,0,0
2927,20130519:2107,0,0
2928,20130519:2207,0,0
2929,20130519:2307,0,0
2930,20130520:0007,0,0
2931,20130520:0107,0,0
2932,20130520:0207,0,0
2933,20130520:0307,0,0
2934,20130520:0407,0,0
2935,20130520:0507,0,0
2936,20130520:0607,0,1
2937,20130520:0707,0,1
2938,20130520:0807,0,1
2939,20130520:0907,0,1
2940,20130520:1007,0,1
2941,20130520:1107,0,1
2942,20130520:1207,0,1
2943,20130520:1307,0,1
2944,20130520:1407,0,1
2945,20130520:1507,0,1
2946,20130520:1607,0,1
2947,20130520:1707,0,1
2948,20130520:1807,0,2
2949,20130520:1907,0,2
2950,20130520:2007,0,0
2951,20130520:2107,0,0
2952,20130520:2207,0,0
2953,20130520:2307,0,0
2954,20130521:0007,0,0
2955,20130521:0107,0,0
2956,20130521:0207,0,0
2957,20130521:0307,0,0
2958,20130521:0407,0,0
2959,20130521:0507,0,0
2960,20130521:0607,0,1
2961,20130521:0707,0,1
2962,20130521:0807,0,1
2963,20130521:0907,0,1
2964,20130521:1007,0,1
2965,20130521:1107,0,1
2966,20130521:1207,0,1
2967,20130521:1307,0,1
2968,20130521:1407,0,1
2969,20130521:1507,0,1
2970,20130521:1607,0,3
2971,20130521:1707,0,1
2972,20130521:1807,0,2
2973,20130521:1907,0,2
2974,20130521:2007,0,0
2975,20130521:2107,0,0
2976,20130521:2207,0,0
2977,20130521:2307,0,0
2978,20130522:0007,0,0
2979,20130522:0107,0,0
2980,20130522:0207,0,0
2981,20130522:0307,0,0
2982,20130522:0407,0,0
2983,20130522:0507,0,0
2984,20130522:0607,0,1
2985,20130522:0707,0,1
2986,20130522:0807,0,1
2987,20130522:0907,0,1
2988,20130522:1007,0,1
2989,20130522:1107,0,1
2990,20130522:1207,0,1
2991,20130522:1307,0,1
2992,20130522:1407,0,1
2993,20130522:1507,0,1
2994,20130522:1607,0,1
2995,20130522:1707,0,1
2996,20130522:1807,0,2
2997,20130522:1907,0,2
2998,20130522:2007,0,0
2999,20130522:2107,0,0
3000,20130522:2207,0,0
3001,20130522:2307,0,0
3002,20130523:0007,0,0
3003,20130523:0107,0,0
3004,20130523:0207,0,0
3005,20130523:0307,0,0
3006,20130523:0407,0,0
3007,20130523:0507,0,0
3008,20130523:0607,0,1
3009,20130523:0707,0,1
3010,20130523:0807,0,1
3011,20130523:0907,0,1
3012,20130523:1007,0,1
3013,20130523:1107,0,1
3014,20130523:1207,0,1
3015,20130523:1307,0,1
3016,20130523:1407,0,1
3017,20130523:1507,0,1
3018,20130523:1607,0,1
3019,20130523:1707,0,1
3020,20130523:1807,0,2
3021,20130523:1907,0,2
3022,20130523:2007,0,0
3023,20130523:2107,0,0
3024,20130523:2207,0,0
3025,20130523:2307,0,0
3026,20130524:0007,0,0
3027,20130524:0107,0,0
3028,20130524:0207,0,0
3029,20130524:0307,0,0
3030,20130524:0407,0,0
3031,20130524:0507,0,0
3032,20130524:0607,0,1
3033,20130524:0707,0,1
3034,20130524:0807,0,1
3035,20130524:0907,0,1
3036,20130524:1007,0,1
3037,20130524:1107,0,1
3038,20130524:1207,0,1
3039,20130524:1307,0,1
3040,20130524:1407,0,1
3041,20130524:1507,0,1
3042,20130524:1607,0,1
3043,20130524:1707,0,1
3044,20130524:1807,0,2
3045,20130524:1907,0,2
3046,20130524:2007,0,0
3047,20130524:2107,0,0
3048,20130524:2207,0,0
3049,20130524:2307,0,0
3050,20130525:0007,0,0
3051,20130525:0107,0,0
3052,20130525:0207,0,0
3053,20130525:0307,0,0
3054,20130525:0407,0,0
3055,20130525:0507,0,0
3056,20130525:0607,0,1
3057,20130525:0707,0,1
3058,20130525:0807,0,1
3059,20130525:0907,0,1
3060,20130525:1007,0,1
3061,20130525:1107,0,1
3062,20130525:1207,0,1
3063,20130525:1307,0,1
3064,20130525:1407,0,1
3065,20130525:1507,0,1
3066,20130525:1607,0,1
